,,,,,,,,,,,,,,,,,,,,,,,,,"Taenia Tecta, Ventral Part, Layer 2 (Mba)    MBA:1075",ventral subiculum (paxrat)    PAXRAT:1022
,,,,,,,,,,,,,,,,,,,,,,,,,"Taenia Tecta, Ventral Part, Layer 3 (Mba)    MBA:1082",ventral tegmental area (paxrat)    PAXRAT:1023
,,,,,,,,,,,,,,,,,,,,,,,,,"Taenia Tecta, Ventral Part, Layers 1-3 (Mba)    MBA:306",ventral tegmental area-rostral part (paxrat)    PAXRAT:1024
,,,,,,,,,,,,,,,,,,,,,,,,,Tegmental Reticular Nucleus (Mba)    MBA:574,ventral tegmental decussation (paxrat)    PAXRAT:1025
,,,,,,,,,,,,,,,,,,,,,,,,,Temporal Association Areas (Mba)    MBA:541,ventral tegmental nucleus (paxrat)    PAXRAT:1026
,,,,,,,,,,,,,,,,,,,,,,,,,"Temporal Association Areas, Layer 1 (Mba)    MBA:97",ventral tenia tecta (paxrat)    PAXRAT:1027
,,,,,,,,,,,,,,,,,,,,,,,,,"Temporal Association Areas, Layer 2/3 (Mba)    MBA:1127",ventral tenia tecta-layer 1 (paxrat)    PAXRAT:1028
,,,,,,,,,,,,,,,,,,,,,,,,,"Temporal Association Areas, Layer 4 (Mba)    MBA:234",ventral tuberomammillary nucleus (paxrat)    PAXRAT:1029
,,,,,,,,,,,,,,,,,,,,,,,,,"Temporal Association Areas, Layer 5 (Mba)    MBA:289",ventrolateral hypothalamic nucleus (paxrat)    PAXRAT:1030
,,,,,,,,,,,,,,,,,,,,,,,,,"Temporal Association Areas, Layer 6A (Mba)    MBA:729",ventrolateral hypothalamic tract (paxrat)    PAXRAT:1031
,,,,,,,,,,,,,,,,,,,,,,,,,"Temporal Association Areas, Layer 6B (Mba)    MBA:786",ventrolateral periaqueductal gray (paxrat)    PAXRAT:1032
,,,,,,,,,,,,,,,,,,,,,,,,,Thalamus (Mba)    MBA:549,ventrolateral preoptic nucleus (paxrat)    PAXRAT:1033
,,,,,,,,,,,,,,,,,,,,,,,,,"Thalamus, Polymodal Association Cortex Related (Mba)    MBA:856",ventrolateral tegmental area (paxrat)    PAXRAT:1034
,,,,,,,,,,,,,,,,,,,,,,,,,"Thalamus, Sensory-Motor Cortex Related (Mba)    MBA:864",ventrolateral thalamic nucleus (paxrat)    PAXRAT:1035
,,,,,,,,,,,,,,,,,,,,,,,,,Triangular Nucleus Of Septum (Mba)    MBA:581,ventromedial hypothalamic nucleus (paxrat)    PAXRAT:1036
,,,,,,,,,,,,,,,,,,,,,,,,,Trochlear Nucleus (Mba)    MBA:115,ventromedial hypothalamic nucleus-anterior part (paxrat)    PAXRAT:1037
,,,,,,,,,,,,,,,,,,,,,,,,,Tuberal Nucleus (Mba)    MBA:614,ventromedial hypothalamic nucleus-central part (paxrat)    PAXRAT:1038
,,,,,,,,,,,,,,,,,,,,,,,,,Tuberomammillary Nucleus (Mba)    MBA:557,ventromedial hypothalamic nucleus-dorsomedial part (paxrat)    PAXRAT:1039
,,,,,,,,,,,,,,,,,,,,,,,,,"Tuberomammillary Nucleus, Dorsal Part (Mba)    MBA:1126",ventromedial hypothalamic nucleus-ventrolateral part (paxrat)    PAXRAT:1040
,,,,,,,,,,,,,,,,,,,,,,,,,"Tuberomammillary Nucleus, Ventral Part (Mba)    MBA:1",ventromedial nucleus of the hypothalamus shell (paxrat)    PAXRAT:1041
,,,,,,,,,,,,,,,,,,,,,,,,,Uvula (Ix) (Mba)    MBA:957,ventromedial pontine nucleus (paxrat)    PAXRAT:1042
,,,,,,,,,,,,,,,,,,,,,,,,,"Uvula (Ix), Purkinje Layer (Mba)    MBA:10733",ventromedial preoptic nucleus (paxrat)    PAXRAT:1043
,,,,,,,,,,,,,,,,,,,,,,,,,"Uvula (Ix), Granular Layer (Mba)    MBA:10732",ventromedial thalamic nucleus (paxrat)    PAXRAT:1044
,,,,,,,,,,,,,,,,,,,,,,,,,"Uvula (Ix), Molecular Layer (Mba)    MBA:10734",vertebral artery (paxrat)    PAXRAT:1045
,,,,,,,,,,,,,,,,,,,,,,,,,Vascular Organ Of The Lamina Terminalis (Mba)    MBA:763,vestibular root of the vestibulocochlear nerve (paxrat)    PAXRAT:1046
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Anterior-Lateral Complex Of The Thalamus (Mba)    MBA:629,vestibulocerebellar nucleus (paxrat)    PAXRAT:1047
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Auditory Area (Mba)    MBA:1018,vestibulocochlear ganglion (paxrat)    PAXRAT:1048
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Auditory Area, Layer 1 (Mba)    MBA:959",vestibulocochlear nerve (paxrat)    PAXRAT:1049
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Auditory Area, Layer 2/3 (Mba)    MBA:755",vestibulomesencephalic tract (paxrat)    PAXRAT:1050
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Auditory Area, Layer 4 (Mba)    MBA:990",vestibulospinal tract (paxrat)    PAXRAT:1051
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Auditory Area, Layer 5 (Mba)    MBA:1023",visual tegmental relay zone (paxrat)    PAXRAT:1052
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Auditory Area, Layer 6A (Mba)    MBA:520",vomeronasal nerve (paxrat)    PAXRAT:1053
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Auditory Area, Layer 6B (Mba)    MBA:598",vomeronasal nerve layer (paxrat)    PAXRAT:1054
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Cochlear Nucleus (Mba)    MBA:101,xiphoid thalamic nucleus (paxrat)    PAXRAT:1055
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Group Of The Dorsal Thalamus (Mba)    MBA:637,zona incerta (paxrat)    PAXRAT:1056
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Medial Nucleus Of The Thalamus (Mba)    MBA:685,zona incerta-caudal part (paxrat)    PAXRAT:1057
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Part Of The Lateral Geniculate Complex (Mba)    MBA:178,zona incerta-dorsal part (paxrat)    PAXRAT:1058
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Part Of The Lateral Geniculate Complex, Lateral Zone (Mba)    MBA:300",zona incerta-rostral part (paxrat)    PAXRAT:1059
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Part Of The Lateral Geniculate Complex, Medial Zone (Mba)    MBA:316",zona incerta-ventral part (paxrat)    PAXRAT:1060
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Posterior Complex Of The Thalamus (Mba)    MBA:709,zona limitans (paxrat)    PAXRAT:1061
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Posterolateral Nucleus Of The Thalamus (Mba)    MBA:718,zonal layer of the superior colliculus (paxrat)    PAXRAT:1062
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Posterolateral Nucleus Of The Thalamus, Parvicellular Part (Mba)    MBA:725"
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Posteromedial Nucleus Of The Thalamus (Mba)    MBA:733
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventral Posteromedial Nucleus Of The Thalamus, Parvicellular Part (Mba)    MBA:741"
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Premammillary Nucleus (Mba)    MBA:1004
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Tegmental Area (Mba)    MBA:749
,,,,,,,,,,,,,,,,,,,,,,,,,Ventral Tegmental Nucleus (Mba)    MBA:757
,,,,,,,,,,,,,,,,,,,,,,,,,Ventrolateral Preoptic Nucleus (Mba)    MBA:689
,,,,,,,,,,,,,,,,,,,,,,,,,Ventromedial Hypothalamic Nucleus (Mba)    MBA:693
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventromedial Hypothalamic Nucleus, Anterior Part (Mba)    MBA:761"
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventromedial Hypothalamic Nucleus, Central Part (Mba)    MBA:769"
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventromedial Hypothalamic Nucleus, Dorsomedial Part (Mba)    MBA:777"
,,,,,,,,,,,,,,,,,,,,,,,,,"Ventromedial Hypothalamic Nucleus, Ventrolateral Part (Mba)    MBA:785"
,,,,,,,,,,,,,,,,,,,,,,,,,Ventromedial Preoptic Nucleus (Mba)    MBA:576073699
,,,,,,,,,,,,,,,,,,,,,,,,,Vermal Regions (Mba)    MBA:645
,,,,,,,,,,,,,,,,,,,,,,,,,Vestibular Nuclei (Mba)    MBA:701
,,,,,,,,,,,,,,,,,,,,,,,,,Vestibulocerebellar Nucleus (Mba)    MBA:589508455
,,,,,,,,,,,,,,,,,,,,,,,,,Visceral Area (Mba)    MBA:677
,,,,,,,,,,,,,,,,,,,,,,,,,"Visceral Area, Layer 1 (Mba)    MBA:897"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visceral Area, Layer 2/3 (Mba)    MBA:1106"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visceral Area, Layer 4 (Mba)    MBA:1010"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visceral Area, Layer 5 (Mba)    MBA:1058"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visceral Area, Layer 6A (Mba)    MBA:857"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visceral Area, Layer 6B (Mba)    MBA:849"
,,,,,,,,,,,,,,,,,,,,,,,,,Visual Areas (Mba)    MBA:669
,,,,,,,,,,,,,,,,,,,,,,,,,"Visual Areas, Layer 1 (Mba)    MBA:801"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visual Areas, Layer 2/3 (Mba)    MBA:561"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visual Areas, Layer 4 (Mba)    MBA:913"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visual Areas, Layer 5 (Mba)    MBA:937"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visual Areas, Layer 6A (Mba)    MBA:457"
,,,,,,,,,,,,,,,,,,,,,,,,,"Visual Areas, Layer 6B (Mba)    MBA:497"
,,,,,,,,,,,,,,,,,,,,,,,,,Xiphoid Thalamic Nucleus (Mba)    MBA:560581559
,,,,,,,,,,,,,,,,,,,,,,,,,Zona Incerta (Mba)    MBA:797
,,,,,,,,,,,,,,,,,,,,,,,,,Abducens Nerve (Mba)    MBA:710
,,,,,,,,,,,,,,,,,,,,,,,,,Accessory Olfactory Tract (Mba)    MBA:459
,,,,,,,,,,,,,,,,,,,,,,,,,Accessory Optic Tract (Mba)    MBA:876
,,,,,,,,,,,,,,,,,,,,,,,,,Accessory Spinal Nerve (Mba)    MBA:717
,,,,,,,,,,,,,,,,,,,,,,,,,Alveus (Mba)    MBA:466
,,,,,,,,,,,,,,,,,,,,,,,,,Amygdalar Capsule (Mba)    MBA:884
,,,,,,,,,,,,,,,,,,,,,,,,,Angular Path (Mba)    MBA:474
,,,,,,,,,,,,,,,,,,,,,,,,,Ansa Peduncularis (Mba)    MBA:892
,,,,,,,,,,,,,,,,,,,,,,,,,Ansoparamedian Fissure (Mba)    MBA:43
,,,,,,,,,,,,,,,,,,,,,,,,,"Anterior Commissure, Olfactory Limb (Mba)    MBA:900"
,,,,,,,,,,,,,,,,,,,,,,,,,"Anterior Commissure, Temporal Limb (Mba)    MBA:908"
,,,,,,,,,,,,,,,,,,,,,,,,,Arbor Vitae (Mba)    MBA:728
,,,,,,,,,,,,,,,,,,,,,,,,,Auditory Radiation (Mba)    MBA:484682524
,,,,,,,,,,,,,,,,,,,,,,,,,Brachium Of The Inferior Colliculus (Mba)    MBA:482
,,,,,,,,,,,,,,,,,,,,,,,,,Brachium Of The Superior Colliculus (Mba)    MBA:916
,,,,,,,,,,,,,,,,,,,,,,,,,Bulbocerebellar Tract (Mba)    MBA:490
,,,,,,,,,,,,,,,,,,,,,,,,,"Central Canal, Spinal Cord/Medulla (Mba)    MBA:164"
,,,,,,,,,,,,,,,,,,,,,,,,,Central Tegmental Bundle (Mba)    MBA:736
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebal Peduncle (Mba)    MBA:924
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebellar Commissure (Mba)    MBA:744
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebellar Peduncles (Mba)    MBA:752
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebellum Related Fiber Tracts (Mba)    MBA:960
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebral Aqueduct (Mba)    MBA:140
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebral Nuclei Related (Mba)    MBA:760
,,,,,,,,,,,,,,,,,,,,,,,,,Cerebrum Related (Mba)    MBA:768
,,,,,,,,,,,,,,,,,,,,,,,,,Cervicothalamic Tract (Mba)    MBA:932
,,,,,,,,,,,,,,,,,,,,,,,,,Choroid Fissure (Mba)    MBA:116
,,,,,,,,,,,,,,,,,,,,,,,,,Choroid Plexus (Mba)    MBA:108
,,,,,,,,,,,,,,,,,,,,,,,,,Cingulum Bundle (Mba)    MBA:940
,,,,,,,,,,,,,,,,,,,,,,,,,Cochlear Nerve (Mba)    MBA:948
,,,,,,,,,,,,,,,,,,,,,,,,,Columns Of The Fornix (Mba)    MBA:436
,,,,,,,,,,,,,,,,,,,,,,,,,Commissural Branch Of Stria Terminalis (Mba)    MBA:484682528
,,,,,,,,,,,,,,,,,,,,,,,,,Corpus Callosum (Mba)    MBA:776
,,,,,,,,,,,,,,,,,,,,,,,,,"Corpus Callosum, Anterior Forceps (Mba)    MBA:956"
,,,,,,,,,,,,,,,,,,,,,,,,,"Corpus Callosum, Body (Mba)    MBA:484682516"
,,,,,,,,,,,,,,,,,,,,,,,,,"Corpus Callosum, Extreme Capsule (Mba)    MBA:964"
,,,,,,,,,,,,,,,,,,,,,,,,,"Corpus Callosum, Posterior Forceps (Mba)    MBA:971"
,,,,,,,,,,,,,,,,,,,,,,,,,"Corpus Callosum, Rostrum (Mba)    MBA:979"
,,,,,,,,,,,,,,,,,,,,,,,,,"Corpus Callosum, Splenium (Mba)    MBA:986"
,,,,,,,,,,,,,,,,,,,,,,,,,Corticobulbar Tract (Mba)    MBA:994
,,,,,,,,,,,,,,,,,,,,,,,,,Corticopontine Tract (Mba)    MBA:1003
,,,,,,,,,,,,,,,,,,,,,,,,,Corticorubral Tract (Mba)    MBA:1012
,,,,,,,,,,,,,,,,,,,,,,,,,Corticospinal Tract (Mba)    MBA:784
,,,,,,,,,,,,,,,,,,,,,,,,,"Corticospinal Tract, Crossed (Mba)    MBA:1019"
,,,,,,,,,,,,,,,,,,,,,,,,,"Corticospinal Tract, Uncrossed (Mba)    MBA:1028"
,,,,,,,,,,,,,,,,,,,,,,,,,Corticotectal Tract (Mba)    MBA:1036
,,,,,,,,,,,,,,,,,,,,,,,,,Cranial Nerves (Mba)    MBA:967
,,,,,,,,,,,,,,,,,,,,,,,,,Crossed Tectospinal Pathway (Mba)    MBA:1043
,,,,,,,,,,,,,,,,,,,,,,,,,Cuneate Fascicle (Mba)    MBA:380
,,,,,,,,,,,,,,,,,,,,,,,,,Cuneocerebellar Tract (Mba)    MBA:499
,,,,,,,,,,,,,,,,,,,,,,,,,Direct Tectospinal Pathway (Mba)    MBA:1051
,,,,,,,,,,,,,,,,,,,,,,,,,Doral Tegmental Decussation (Mba)    MBA:1060
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Acoustic Stria (Mba)    MBA:506
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Column (Mba)    MBA:514
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Commissure Of The Spinal Cord (Mba)    MBA:522
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Fornix (Mba)    MBA:530
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Hippocampal Commissure (Mba)    MBA:443
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Limb (Mba)    MBA:538
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Longitudinal Fascicle (Mba)    MBA:547
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Roots (Mba)    MBA:792
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Spinocerebellar Tract (Mba)    MBA:553
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Tegmental Tract (Mba)    MBA:563
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Thalamus Related (Mba)    MBA:1068
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsolateral Fascicle (Mba)    MBA:570
,,,,,,,,,,,,,,,,,,,,,,,,,Efferent Cochleovestibular Bundle (Mba)    MBA:1076
,,,,,,,,,,,,,,,,,,,,,,,,,Endorhinal Groove (Mba)    MBA:1055
,,,,,,,,,,,,,,,,,,,,,,,,,Epithalamus Related (Mba)    MBA:1083
,,,,,,,,,,,,,,,,,,,,,,,,,External Capsule (Mba)    MBA:579
,,,,,,,,,,,,,,,,,,,,,,,,,External Medullary Lamina Of The Thalamus (Mba)    MBA:1092
,,,,,,,,,,,,,,,,,,,,,,,,,Extrapyramidal Fiber Systems (Mba)    MBA:1000
,,,,,,,,,,,,,,,,,,,,,,,,,Facial Nerve (Mba)    MBA:798
,,,,,,,,,,,,,,,,,,,,,,,,,Fasciculus Proprius (Mba)    MBA:586
,,,,,,,,,,,,,,,,,,,,,,,,,Fasciculus Retroflexus (Mba)    MBA:595
,,,,,,,,,,,,,,,,,,,,,,,,,Fiber Tracts (Mba)    MBA:1009
,,,,,,,,,,,,,,,,,,,,,,,,,Fimbria (Mba)    MBA:603
,,,,,,,,,,,,,,,,,,,,,,,,,Fornix System (Mba)    MBA:1099
,,,,,,,,,,,,,,,,,,,,,,,,,Fourth Ventricle (Mba)    MBA:145
,,,,,,,,,,,,,,,,,,,,,,,,,Genu Of Corpus Callosum (Mba)    MBA:1108
,,,,,,,,,,,,,,,,,,,,,,,,,Genu Of The Facial Nerve (Mba)    MBA:1116
,,,,,,,,,,,,,,,,,,,,,,,,,Glossopharyngeal Nerve (Mba)    MBA:808
,,,,,,,,,,,,,,,,,,,,,,,,,Gracile Fascicle (Mba)    MBA:388
,,,,,,,,,,,,,,,,,,,,,,,,,Grooves (Mba)    MBA:1024
,,,,,,,,,,,,,,,,,,,,,,,,,Grooves Of The Cerebellar Cortex (Mba)    MBA:1040
,,,,,,,,,,,,,,,,,,,,,,,,,Grooves Of The Cerebral Cortex (Mba)    MBA:1032
,,,,,,,,,,,,,,,,,,,,,,,,,Habenular Commissure (Mba)    MBA:611
,,,,,,,,,,,,,,,,,,,,,,,,,Hippocampal Commissures (Mba)    MBA:618
,,,,,,,,,,,,,,,,,,,,,,,,,Hippocampal Fissure (Mba)    MBA:1063
,,,,,,,,,,,,,,,,,,,,,,,,,Hypoglossal Nerve (Mba)    MBA:813
,,,,,,,,,,,,,,,,,,,,,,,,,Hypothalamohypophysial Tract (Mba)    MBA:627
,,,,,,,,,,,,,,,,,,,,,,,,,Hypothalamus Related (Mba)    MBA:824
,,,,,,,,,,,,,,,,,,,,,,,,,Inferior Cerebellar Peduncle (Mba)    MBA:1123
,,,,,,,,,,,,,,,,,,,,,,,,,Inferior Colliculus Commissure (Mba)    MBA:633
,,,,,,,,,,,,,,,,,,,,,,,,,Intercrural Fissure (Mba)    MBA:34
,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate Acoustic Stria (Mba)    MBA:641
,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate Nerve (Mba)    MBA:1131
,,,,,,,,,,,,,,,,,,,,,,,,,Internal Arcuate Fibers (Mba)    MBA:396
,,,,,,,,,,,,,,,,,,,,,,,,,Internal Capsule (Mba)    MBA:6
,,,,,,,,,,,,,,,,,,,,,,,,,Internal Medullary Lamina Of The Thalamus (Mba)    MBA:14
,,,,,,,,,,,,,,,,,,,,,,,,,Interventricular Foramen (Mba)    MBA:124
,,,,,,,,,,,,,,,,,,,,,,,,,Intraparafloccular Fissure (Mba)    MBA:49
,,,,,,,,,,,,,,,,,,,,,,,,,Juxtarestiform Body (Mba)    MBA:650
,,,,,,,,,,,,,,,,,,,,,,,,,Lateral Forebrain Bundle System (Mba)    MBA:983
,,,,,,,,,,,,,,,,,,,,,,,,,Lateral Lemniscus (Mba)    MBA:658
,,,,,,,,,,,,,,,,,,,,,,,,,"Lateral Olfactory Tract, Body (Mba)    MBA:665"
,,,,,,,,,,,,,,,,,,,,,,,,,"Lateral Olfactory Tract, General (Mba)    MBA:21"
,,,,,,,,,,,,,,,,,,,,,,,,,Lateral Recess (Mba)    MBA:153
,,,,,,,,,,,,,,,,,,,,,,,,,Lateral Spinothalamic Tract (Mba)    MBA:29
,,,,,,,,,,,,,,,,,,,,,,,,,Lateral Ventricle (Mba)    MBA:81
,,,,,,,,,,,,,,,,,,,,,,,,,Longitudinal Association Bundle (Mba)    MBA:37
,,,,,,,,,,,,,,,,,,,,,,,,,Mammillary Peduncle (Mba)    MBA:673
,,,,,,,,,,,,,,,,,,,,,,,,,Mammillary Related (Mba)    MBA:46
,,,,,,,,,,,,,,,,,,,,,,,,,Mammillotegmental Tract (Mba)    MBA:681
,,,,,,,,,,,,,,,,,,,,,,,,,Mammillothalamic Tract (Mba)    MBA:690
,,,,,,,,,,,,,,,,,,,,,,,,,Medial Corticohypothalamic Tract (Mba)    MBA:428
,,,,,,,,,,,,,,,,,,,,,,,,,Medial Forebrain Bundle (Mba)    MBA:54
,,,,,,,,,,,,,,,,,,,,,,,,,Medial Forebrain Bundle System (Mba)    MBA:991
,,,,,,,,,,,,,,,,,,,,,,,,,Medial Lemniscus (Mba)    MBA:697
,,,,,,,,,,,,,,,,,,,,,,,,,Medial Longitudinal Fascicle (Mba)    MBA:62
,,,,,,,,,,,,,,,,,,,,,,,,,Midbrain Related (Mba)    MBA:70
,,,,,,,,,,,,,,,,,,,,,,,,,Midbrain Tract Of The Trigeminal Nerve (Mba)    MBA:705
,,,,,,,,,,,,,,,,,,,,,,,,,Middle Cerebellar Peduncle (Mba)    MBA:78
,,,,,,,,,,,,,,,,,,,,,,,,,Middle Thalamic Commissure (Mba)    MBA:86
,,,,,,,,,,,,,,,,,,,,,,,,,Motor Root Of The Trigeminal Nerve (Mba)    MBA:93
,,,,,,,,,,,,,,,,,,,,,,,,,Nigrostriatal Tract (Mba)    MBA:102
,,,,,,,,,,,,,,,,,,,,,,,,,Nigrothalamic Fibers (Mba)    MBA:109
,,,,,,,,,,,,,,,,,,,,,,,,,Nodular Fissure (Mba)    MBA:18
,,,,,,,,,,,,,,,,,,,,,,,,,Oculomotor Nerve (Mba)    MBA:832
,,,,,,,,,,,,,,,,,,,,,,,,,Olfactory Nerve (Mba)    MBA:840
,,,,,,,,,,,,,,,,,,,,,,,,,Olfactory Nerve Layer Of Main Olfactory Bulb (Mba)    MBA:1016
,,,,,,,,,,,,,,,,,,,,,,,,,Olivocerebellar Tract (Mba)    MBA:404
,,,,,,,,,,,,,,,,,,,,,,,,,Optic Chiasm (Mba)    MBA:117
,,,,,,,,,,,,,,,,,,,,,,,,,Optic Nerve (Mba)    MBA:848
,,,,,,,,,,,,,,,,,,,,,,,,,Optic Radiation (Mba)    MBA:484682520
,,,,,,,,,,,,,,,,,,,,,,,,,Optic Tract (Mba)    MBA:125
,,,,,,,,,,,,,,,,,,,,,,,,,Pallidotegmental Fascicle (Mba)    MBA:134
,,,,,,,,,,,,,,,,,,,,,,,,,Pallidothalamic Pathway (Mba)    MBA:142
,,,,,,,,,,,,,,,,,,,,,,,,,Parafloccular Sulcus (Mba)    MBA:65
,,,,,,,,,,,,,,,,,,,,,,,,,Paramedian Sulcus (Mba)    MBA:57
,,,,,,,,,,,,,,,,,,,,,,,,,Perforant Path (Mba)    MBA:713
,,,,,,,,,,,,,,,,,,,,,,,,,Periventricular Bundle Of The Hypothalamus (Mba)    MBA:150
,,,,,,,,,,,,,,,,,,,,,,,,,Periventricular Bundle Of The Thalamus (Mba)    MBA:722
,,,,,,,,,,,,,,,,,,,,,,,,,Pineal Stalk (Mba)    MBA:730
,,,,,,,,,,,,,,,,,,,,,,,,,Postcommissural Fornix (Mba)    MBA:737
,,,,,,,,,,,,,,,,,,,,,,,,,Posterior Commissure (Mba)    MBA:158
,,,,,,,,,,,,,,,,,,,,,,,,,Posterior Superior Fissure (Mba)    MBA:1112
,,,,,,,,,,,,,,,,,,,,,,,,,Posterolateral Fissure (Mba)    MBA:11
,,,,,,,,,,,,,,,,,,,,,,,,,Posteromedial Visual Area (Mba)    MBA:533
,,,,,,,,,,,,,,,,,,,,,,,,,"Posteromedial Visual Area, Layer 1 (Mba)    MBA:805"
,,,,,,,,,,,,,,,,,,,,,,,,,"Posteromedial Visual Area, Layer 2/3 (Mba)    MBA:41"
,,,,,,,,,,,,,,,,,,,,,,,,,"Posteromedial Visual Area, Layer 4 (Mba)    MBA:501"
,,,,,,,,,,,,,,,,,,,,,,,,,"Posteromedial Visual Area, Layer 5 (Mba)    MBA:565"
,,,,,,,,,,,,,,,,,,,,,,,,,"Posteromedial Visual Area, Layer 6A (Mba)    MBA:257"
,,,,,,,,,,,,,,,,,,,,,,,,,"Posteromedial Visual Area, Layer 6B (Mba)    MBA:469"
,,,,,,,,,,,,,,,,,,,,,,,,,Precentral Fissure (Mba)    MBA:1087
,,,,,,,,,,,,,,,,,,,,,,,,,Precommissural Fornix Diagonal Band (Mba)    MBA:420
,,,,,,,,,,,,,,,,,,,,,,,,,"Precommissural Fornix, General (Mba)    MBA:745"
,,,,,,,,,,,,,,,,,,,,,,,,,Preculminate Fissure (Mba)    MBA:1095
,,,,,,,,,,,,,,,,,,,,,,,,,Premammillary Commissure (Mba)    MBA:166
,,,,,,,,,,,,,,,,,,,,,,,,,Preoptic Commissure (Mba)    MBA:174
,,,,,,,,,,,,,,,,,,,,,,,,,Prepyramidal Fissure (Mba)    MBA:1119
,,,,,,,,,,,,,,,,,,,,,,,,,Primary Fissure (Mba)    MBA:1103
,,,,,,,,,,,,,,,,,,,,,,,,,Principal Mammillary Tract (Mba)    MBA:753
,,,,,,,,,,,,,,,,,,,,,,,,,Propriohypothalamic Pathways (Mba)    MBA:182
,,,,,,,,,,,,,,,,,,,,,,,,,"Propriohypothalamic Pathways, Dorsal (Mba)    MBA:762"
,,,,,,,,,,,,,,,,,,,,,,,,,"Propriohypothalamic Pathways, Lateral (Mba)    MBA:770"
,,,,,,,,,,,,,,,,,,,,,,,,,"Propriohypothalamic Pathways, Medial (Mba)    MBA:779"
,,,,,,,,,,,,,,,,,,,,,,,,,"Propriohypothalamic Pathways, Ventral (Mba)    MBA:787"
,,,,,,,,,,,,,,,,,,,,,,,,,Pyramid (Mba)    MBA:190
,,,,,,,,,,,,,,,,,,,,,,,,,Pyramidal Decussation (Mba)    MBA:198
,,,,,,,,,,,,,,,,,,,,,,,,,Reticulocerebellar Tract (Mba)    MBA:410
,,,,,,,,,,,,,,,,,,,,,,,,,Retina (Mba)    MBA:304325711
,,,,,,,,,,,,,,,,,,,,,,,,,Retriculospinal Tract (Mba)    MBA:855
,,,,,,,,,,,,,,,,,,,,,,,,,"Retriculospinal Tract, Lateral Part (Mba)    MBA:205"
,,,,,,,,,,,,,,,,,,,,,,,,,"Retriculospinal Tract, Medial Part (Mba)    MBA:213"
,,,,,,,,,,,,,,,,,,,,,,,,,Rhinal Fissure (Mba)    MBA:1071
,,,,,,,,,,,,,,,,,,,,,,,,,Rhinal Incisure (Mba)    MBA:1078
,,,,,,,,,,,,,,,,,,,,,,,,,Rhinocele (Mba)    MBA:89
,,,,,,,,,,,,,,,,,,,,,,,,,Root (Mba)    MBA:997
,,,,,,,,,,,,,,,,,,,,,,,,,Rubroreticular Tract (Mba)    MBA:221
